20,-62,58,-53
6,18,18,23
-77,-46,38,-36
55,3,-93,87
41,32,47,-23
1,16,26,83
74,1,90,55
64,-4,-49,-18
13,-35,25,-20
21,88,-100,61
43,-28,76,-29
-1,12,-25,-52
-62,-33,15,94
-58,-82,-81,3
-33,73,70,71
4,-88,59,95
-31,0,36,-67
10,85,-7,88
-37,-78,-82,-18
69,65,-2,-35
-53,-26,52,-31
17,18,44,-84
-84,-76,-19,4
-63,-11,-61,17
-31,4,80,40
-71,4,14,71
12,-32,-10,75
7,-8,14,-67
-70,30,-35,-44
36,-94,-92,-72
91,53,71,-97
15,22,-52,-90
-27,80,71,66
34,-14,-98,-4
-67,-3,76,85
-38,-71,46,39
26,57,-97,-80
-17,-93,16,94
-2,38,-27,-51
98,-28,94,-67
-78,-92,97,56
72,-43,72,-29
15,-4,96,-93
71,24,62,-33
-84,22,-83,52
-6,-93,-88,97
95,62,100,87
-19,-93,30,79
14,42,-35,89
37,-82,-63,-18
-83,-11,-50,34
92,10,-78,-37
36,65,-27,95
-74,88,50,2
-85,-94,-39,-99
-88,62,-54,53
-84,-13,-77,40
3,53,-65,-71
-9,-45,-91,51
-20,76,5,29
76,3,-8,91
55,-82,-72,-68
77,-76,-16,42
-13,30,-28,32
-45,-7,-5,-44
81,59,35,-54
-8,56,-71,-26
29,-74,33,47
59,78,-89,76
30,29,-21,-87
8,45,-48,-4
-20,64,63,-80
-38,9,77,37
8,17,71,-1
-38,32,-70,69
7,-94,-57,60
-53,-55,-27,-15
77,59,-10,-64
-89,-31,44,-34
81,-21,72,-53
60,-58,43,91
54,16,96,-9
-36,-98,-63,78
-40,-58,81,-57
-61,84,11,-41
46,-42,-71,62
-51,16,-96,-27
24,-8,23,84
-45,-3,60,-99
8,21,56,-52
-75,-42,32,-78
43,-47,-51,-46
-49,-41,78,-63
-30,-40,-89,-51
81,94,3,-82
-48,37,40,-42
-96,-3,-61,45
-57,89,35,-1
-86,52,84,-42
-89,77,58,-79
-59,40,-1,-59
-51,-93,66,86
79,-48,-89,-23
28,32,99,58
77,14,30,2
-44,37,18,-53
-76,-71,68,21
-28,74,53,40
26,-57,-80,-26
25,82,-51,17
-32,81,-28,18
-36,-86,0,-46
97,-97,-41,69
-63,37,86,50
-32,13,14,64
-93,84,57,98
-5,-99,-35,70
31,50,20,20
23,-69,20,-1
-43,-30,-25,93
33,-7,11,60
93,96,29,35
35,-92,28,-66
-59,32,-15,21
-6,74,-22,-85
87,-44,-58,90
58,-85,35,3
30,-76,7,13
-88,-60,-68,-84
38,10,67,-68
60,30,61,53
76,-100,-25,32
24,-75,-19,58
97,-43,-58,-5
39,-56,29,78
36,40,-95,-1
-93,-56,-56,-67
-88,-30,-50,-49
16,42,21,-73
-26,-95,-5,-82
-68,-50,-21,-94
90,-7,36,94
-66,-25,26,-29
-88,-37,-14,80
-4,74,96,-70
79,-64,-52,-89
17,20,-9,-28
99,-62,-67,48
-19,85,-21,-79
77,71,49,36
78,-76,-11,51
8,54,-71,-6
-28,47,-26,83
75,-6,21,26
53,-42,-55,23
-60,-60,-56,80
75,-42,-3,79
62,-89,-44,-3
17,-71,39,61
42,70,-90,-51
-9,-80,33,-71
74,-78,-46,8
-65,-13,-88,89
-1,-9,100,20
68,-51,7,-76
-83,-17,-48,85
-15,-3,56,98
23,-94,12,66
46,16,-88,-77
67,-8,-81,3
-71,69,-46,78
48,35,-14,-37
-85,17,-87,11
-74,78,-18,-35
-10,-71,10,38
71,-45,-79,89
32,86,-27,-73
76,29,-58,-94
27,-18,-64,67
4,-94,35,-30
-2,-4,-18,10
-55,-24,79,0
8,38,-89,28
46,-62,-72,41
26,-75,-18,83
-95,-86,35,86
41,-87,-51,-22
97,-14,87,78
-86,-4,-70,19
76,-80,-58,7
-49,77,100,66
7,-6,42,48
81,-87,-12,-29
0,0,21,-2
56,-70,98,-81
31,80,-73,68
8,-65,-17,-38
74,-89,1,-4
-9,80,-20,-48
81,-91,-60,13
-90,59,28,35
-11,94,-77,3
0,-29,-93,81
72,25,19,28
58,-71,-49,-83
-76,-94,77,-73
73,-2,45,19
-55,-14,15,-92
-64,73,-82,4
18,-7,-21,51
56,-41,31,28
-50,-21,-24,83
-14,87,47,71
-57,100,-76,33
15,-46,71,-71
2,13,6,-24
96,-31,59,-68
8,-100,-44,91
-63,62,-50,-40
44,-100,-92,85
-29,-55,-60,-98
-47,-46,-100,69
71,-79,-44,62
40,38,84,-62
77,100,34,73
52,-22,-33,-68
47,16,67,-28
51,68,-18,-37
10,-51,-64,77
74,71,67,9
68,-68,5,-13
-100,66,3,22
-36,25,81,54
-98,-50,98,-27
36,-99,17,18
-92,-77,-20,49
-73,-74,-24,-44
66,-19,79,-89
12,-3,-72,73
84,-76,-56,-16
89,93,-88,-76
6,30,11,-31
-75,-47,-29,77
-58,21,40,-69
-99,-94,-30,94
16,-51,-23,69
-4,-41,-44,43
-86,-38,16,45
66,-94,-25,-7
-8,-57,21,-21
-67,71,62,-92
-85,96,-99,11
-93,86,-86,-22
-33,94,-20,88
-49,96,29,-61
50,98,-59,-3
70,-32,-99,26
86,49,70,-41
-29,30,5,87
7,40,96,39
14,78,-61,99
58,72,69,-63
31,100,-88,-13
-62,-79,-61,78
54,34,-61,-65
75,91,-76,27
99,51,-59,56
4,-57,-1,0
-72,-91,54,36
-76,43,-92,9
-7,52,50,-48
-99,43,81,93
89,33,-40,79
96,59,-26,-10
4,-83,-21,4
-73,60,-8,-87
94,83,-64,42
-23,6,-73,11
-1,-38,46,98
24,65,53,-94
-78,-41,-32,-88
11,-99,38,-1
-99,-61,-16,-68
10,88,90,73
40,-47,-87,64
100,79,-95,-53
-49,40,24,-60
39,-40,-55,-20
70,-98,-83,53
-30,15,40,45
91,-91,95,-80
38,-59,-81,-34
-61,-32,11,-74
4,-88,33,54
7,-17,33,-98
-57,16,89,49
-83,-80,85,-64
-7,-37,-40,-69
-3,-61,-39,10
71,-58,92,100
15,-100,-81,66
54,-91,-1,31
-62,-59,-43,7
24,-34,0,-32
-90,-36,-30,13
-57,94,-46,83
29,-9,54,-97
-39,-85,86,-7
46,-14,-12,-39
-89,45,58,-73
-54,-24,16,-91
-58,-49,65,-19
36,-52,-11,-75
-31,-36,36,79
-12,79,78,-18
70,-100,-49,-43
-31,-98,29,0
78,26,1,-72
-6,-28,57,-53
-31,33,95,-4
38,-87,26,-24
68,-28,52,-6
48,-25,75,-79
-72,97,52,67
60,94,98,-20
46,86,98,-65
76,-85,81,-16
-26,1,-41,61
80,-74,-26,93
-78,26,22,-82
-86,-53,-94,74
65,-21,-30,95
7,2,44,-15
23,6,-85,36
92,47,91,97
18,-46,98,37
-14,-77,81,42
49,98,-26,-13
48,-4,27,61
50,70,86,-98
84,10,-57,60
65,-29,-45,75
48,95,31,3
-20,39,53,-81
61,90,97,-59
-51,-51,-21,-17
-80,83,-45,24
3,38,-14,-94
59,-23,-62,-39
73,-30,-45,92
42,-46,53,58
-95,83,-17,8
-10,-74,82,85
-46,-51,-8,32
28,52,53,-14
87,36,-82,0
22,10,-18,-57
-15,76,-85,-90
-85,20,60,77
-39,17,-14,24
-41,-58,-23,24
-86,70,38,-62
-35,43,-53,65
11,-44,62,72
-53,43,-8,16
61,-65,32,-29
-39,18,34,-6
-59,1,-73,66
-99,-53,88,-13
57,-26,23,-1
-55,-68,-95,60
-68,-3,-2,4
-31,71,-8,-25
-75,-17,58,54
35,-68,-95,-73
-89,90,5,-16
72,-43,-57,97
88,-74,24,7
86,40,13,68
94,-68,-58,-93
58,20,89,-2
-18,-14,76,-3
-73,28,87,-26
-60,-42,82,10
-10,41,48,83
52,17,-91,18
-32,93,99,-95
74,50,51,97
14,-30,4,-1
-9,-66,-1,-98
45,-16,-21,44
-26,-91,-32,-24
36,-93,-51,39
83,-82,72,-27
-22,-23,30,99
31,25,-35,66
-97,-85,93,44
-13,-11,-1,-40
69,48,-68,-55
-45,-98,80,-63
-11,-26,66,-67
-58,-18,-67,-63
-92,32,31,100
-85,34,96,28
74,-8,-15,-93
-47,-37,-8,-11
-38,69,-23,-6
-35,-52,55,-50
-39,-91,5,-37
0,-65,20,31
68,-63,-54,1
-77,-46,9,-76
95,-62,76,-55
-22,-21,35,4
80,47,-69,-87
-6,62,71,-37
-59,38,-42,-49
-93,22,79,-81
-41,99,54,-37
52,-57,-60,-51
-49,-18,-58,58
-26,45,-45,-5
72,-88,-12,-86
-62,3,39,22
16,-47,-56,7
77,42,53,33
-43,-90,52,-41
96,60,11,-20
95,50,69,96
-31,94,58,-94
-42,13,83,28
-59,97,-62,-34
-31,86,98,-65
-37,65,57,74
-85,-71,53,10
-11,71,38,69
63,43,0,72
-53,-72,27,-98
54,-2,-62,-58
77,-73,-25,-71
2,-14,-94,-57
-7,-28,17,82
-48,0,41,-22
34,90,-14,-49
43,-27,-66,-76
48,-30,-80,78
49,-41,27,-40
-13,-86,89,-35
36,82,8,-9
-65,-98,74,-40
19,-38,50,-2
72,29,41,-59
-4,-47,-58,43
-10,-38,-84,-47
36,47,-13,40
80,-86,-4,51
-73,-6,-10,-26
11,-12,93,-81
91,8,-51,-63
21,-19,84,-34
10,27,-81,99
27,0,-97,-39
-86,-52,80,-59
83,-87,-5,51
-31,-25,-94,-79
-34,5,51,6
46,-95,28,89
73,-19,-13,-20
-2,-61,-74,-34
-11,43,78,-80
-93,-99,15,-68
67,12,-40,-74
7,-27,30,-24
-96,-66,93,8
-98,34,-55,-3
10,-67,-59,80
36,11,-11,-95
59,-12,-26,-97
59,-73,94,88
83,-41,-38,54
-80,9,-47,-55
-9,12,-51,-34
-87,37,36,95
25,-8,-50,93
-33,-83,24,79
-93,-47,69,-96
29,11,-11,-18
-48,31,85,75
71,-83,51,-77
89,36,62,12
-98,17,13,-19
67,58,-67,-42
7,35,46,-51
-48,-32,-56,-31
-83,30,90,-67
52,-96,82,-25
-78,38,-22,-32
65,43,-10,-6
-52,-62,-38,2
-64,-39,45,-78
71,23,-3,-21
-91,-40,-21,-68
100,-46,1,-58
75,-62,-26,32
33,72,-30,70
33,-42,-21,26
-38,23,-24,28
-89,99,74,10
19,-35,-7,23
10,85,-14,-20
-18,-89,-64,76
-56,93,-99,54
-67,65,-14,-25
-75,-27,18,-12
52,56,69,36
49,-44,-66,16
-80,22,42,-10
-76,-37,68,-30
10,46,-45,-1
-57,-10,-54,-98
68,66,63,-23
4,-91,43,-34
-58,61,-28,-73
58,-8,59,86
-54,-26,1,-86
10,-66,60,-68
-20,49,-79,13
29,33,75,-86
4,-69,95,-55
-11,-9,-11,-22
24,-69,-71,-58
-91,82,39,16
-87,-39,-52,18
-24,-91,-53,-97
-21,-63,20,-11
80,-73,14,-13
-77,-33,-2,-26
-42,18,17,10
-97,-31,-39,-45
48,21,-16,-78
-4,9,-59,100
-89,53,3,-91
71,-21,-62,-7
-30,33,-93,10
58,-6,50,-82
-17,-56,-45,-70
-2,82,-48,5
-28,55,76,-68
-67,75,-21,-80
-72,55,-91,-47
90,-63,91,-25
-89,-6,98,-37
82,-60,-59,24
-65,3,0,39
-47,-56,40,4
19,71,98,-86
-79,-88,-10,75
82,-1,61,-10
20,9,-77,-34
52,-16,-16,9
95,72,96,0
73,-57,65,44
60,48,96,-7
-61,-36,-62,-12
6,19,-37,-53
-60,-34,-63,84
91,-34,-83,-65
-71,11,-80,-21
79,20,-54,100
22,10,100,-40
90,-55,-70,99
30,-59,18,-7
